user_id,item_id,rating,interaction_type,device,timestamp
1018.0,531,5.0,add_to_cart,web,2024-01-09 09:26:11
1197.0,509,3.2,add_to_cart,mobile_app,2024-06-13 23:41:26
1096.0,525,5.0,purchase,web,2024-04-24 12:24:05
1175.0,543,4.5,view,web,2024-05-18 04:41:55
1090.0,508,3.2,purchase,web,2024-02-15 17:25:33
1033.0,547,5.0,view,mobile_app,2024-02-27 00:48:01
1077.0,530,3.9,view,mobile_app,2024-06-21 23:34:27
1137.0,525,2.9,view,mobile_app,2024-02-28 07:29:22
1040.0,518,3.6,view,mobile_app,2024-02-18 23:48:07
1009.0,543,4.6,purchase,web,2024-04-17 19:49:59
1005.0,516,4.9,view,web,2024-02-22 02:06:38
1009.0,529,4.1,view,mobile_app,2024-06-02 21:45:55
1013.0,516,3.5,view,mobile_app,2024-01-12 12:28:14
1139.0,514,2.5,view,web,2024-01-15 04:32:18
1060.0,547,5.0,view,web,2024-05-27 10:36:38
1198.0,544,5.0,view,web,2024-03-23 07:19:56
1037.0,543,5.0,purchase,mobile_app,2024-05-13 07:26:19
1071.0,504,4.2,view,web,2024-05-22 18:56:47
1045.0,541,2.3,view,mobile_app,2024-06-22 13:35:31
1013.0,523,4.4,view,web,2024-06-13 21:24:50
1135.0,521,5.0,add_to_cart,mobile_app,2024-06-27 13:26:09
1077.0,525,4.8,add_to_cart,mobile_app,2024-02-17 17:30:15
1058.0,520,4.0,view,mobile_app,2024-02-06 14:58:03
1144.0,527,2.1,view,web,2024-04-16 17:33:08
1100.0,516,3.9,add_to_cart,mobile_app,2024-03-06 06:21:41
1021.0,529,3.7,purchase,mobile_app,2024-04-04 02:34:46
1049.0,504,3.8,view,mobile_app,2024-03-09 12:43:38
1155.0,503,4.3,view,mobile_app,2024-01-19 06:51:48
1151.0,547,4.4,view,mobile_app,2024-06-20 17:13:30
1054.0,522,4.0,add_to_cart,mobile_app,2024-03-18 00:13:59
1049.0,548,5.0,view,mobile_app,2024-01-31 23:48:30
1063.0,545,5.0,view,mobile_app,2024-06-03 22:13:25
1062.0,536,4.1,add_to_cart,web,2024-03-23 09:24:29
1137.0,542,4.7,view,mobile_app,2024-04-01 09:16:23
1132.0,532,3.6,add_to_cart,web,2024-04-29 03:51:46
1121.0,549,4.4,view,mobile_app,2024-03-22 06:23:20
1106.0,503,3.3,add_to_cart,web,2024-05-24 07:47:09
1005.0,517,5.0,view,mobile_app,2024-05-21 18:37:46
1107.0,519,3.9,add_to_cart,mobile_app,2024-02-09 06:21:14
1098.0,537,4.5,purchase,mobile_app,2024-03-03 15:35:41
1176.0,522,4.7,add_to_cart,web,2024-03-06 15:46:41
1190.0,532,2.7,view,web,2024-04-27 05:46:50
1091.0,511,5.0,view,mobile_app,2024-02-05 23:34:31
1048.0,535,5.0,view,mobile_app,2024-06-13 01:33:02
1020.0,543,4.8,view,mobile_app,2024-01-13 00:26:08
1162.0,515,3.4,add_to_cart,web,2024-01-18 22:09:00
1056.0,533,5.0,view,mobile_app,2024-04-26 11:03:39
1164.0,543,2.8,view,mobile_app,2024-06-06 15:42:31
1005.0,501,4.4,view,web,2024-05-16 17:26:00
1005.0,534,4.1,view,web,2024-03-11 17:18:01
1129.0,545,5.0,view,web,2024-06-21 13:51:58
1046.0,507,5.0,add_to_cart,mobile_app,2024-01-25 16:09:15
1050.0,540,2.9,view,mobile_app,2024-05-14 08:52:22
1069.0,526,5.0,add_to_cart,web,2024-01-21 11:25:29
1145.0,516,4.5,add_to_cart,web,2024-06-27 07:19:43
1021.0,542,4.3,view,mobile_app,2024-06-15 01:05:25
1098.0,525,5.0,view,mobile_app,2024-05-21 15:03:40
1003.0,545,5.0,add_to_cart,mobile_app,2024-02-13 02:31:54
1112.0,542,3.6,view,web,2024-03-25 18:54:06
1136.0,503,4.1,purchase,mobile_app,2024-02-28 06:57:55
1178.0,537,4.7,add_to_cart,mobile_app,2024-05-01 08:02:59
1020.0,544,5.0,add_to_cart,mobile_app,2024-03-12 17:36:42
1009.0,512,4.8,view,web,2024-03-21 00:13:37
1037.0,549,5.0,view,web,2024-04-11 02:19:10
1145.0,516,4.4,purchase,web,2024-05-25 12:43:57
1139.0,522,3.9,add_to_cart,mobile_app,2024-04-08 23:08:50
1177.0,547,4.4,view,mobile_app,2024-01-21 16:47:22
1014.0,507,4.1,add_to_cart,mobile_app,2024-04-21 07:53:04
1088.0,539,3.3,view,mobile_app,2024-06-06 19:25:49
1084.0,502,4.0,add_to_cart,web,2024-06-11 08:50:28
1126.0,515,4.1,purchase,web,2024-04-01 17:24:27
1048.0,544,5.0,view,web,2024-05-29 21:24:05
1198.0,540,4.7,view,mobile_app,2024-03-16 07:45:04
1022.0,518,3.5,view,web,2024-02-09 12:45:50
1163.0,510,1.4,add_to_cart,web,2024-04-09 10:23:06
1024.0,501,5.0,purchase,web,2024-03-19 14:23:48
,507,5.0,view,web,2024-02-03 02:11:27
1115.0,536,4.7,view,mobile_app,2024-05-22 16:26:06
1007.0,506,3.9,view,web,2024-03-31 17:05:38
1154.0,521,5.0,purchase,mobile_app,2024-04-08 00:18:26
1100.0,550,3.5,view,web,2024-01-22 23:57:35
1063.0,537,4.1,add_to_cart,mobile_app,2024-05-13 05:43:24
1044.0,509,2.5,purchase,web,2024-03-09 09:17:31
1038.0,505,4.5,view,mobile_app,2024-02-12 13:17:26
1077.0,531,5.0,view,mobile_app,2024-01-20 11:16:15
1185.0,541,2.4,view,mobile_app,2024-05-06 19:39:12
1118.0,507,3.0,purchase,mobile_app,2024-02-04 09:00:25
1086.0,540,3.2,add_to_cart,web,2024-04-07 10:28:21
1111.0,542,5.0,view,web,2024-06-01 04:19:20
1155.0,545,4.5,view,web,2024-02-21 15:20:11
1102.0,521,4.8,purchase,web,2024-03-15 23:44:40
1126.0,537,3.5,add_to_cart,web,2024-03-03 10:24:17
1101.0,524,3.5,view,mobile_app,2024-01-30 18:12:37
1140.0,512,4.7,add_to_cart,mobile_app,2024-06-23 17:01:46
1119.0,546,3.3,view,web,2024-02-23 14:51:18
1178.0,505,3.1,view,mobile_app,2024-04-14 21:31:08
1163.0,520,5.0,view,web,2024-03-02 08:42:09
1184.0,528,3.4,view,mobile_app,2024-04-06 02:28:38
1123.0,538,3.7,purchase,web,2024-04-12 17:32:59
1178.0,527,2.0,view,web,2024-05-19 01:50:23
1180.0,535,3.7,purchase,mobile_app,2024-06-01 20:58:05
1028.0,550,1.9,add_to_cart,mobile_app,2024-03-04 21:42:22
1043.0,542,5.0,add_to_cart,web,2024-06-05 01:36:41
1174.0,542,4.3,view,web,2024-04-12 10:50:27
1028.0,501,5.0,add_to_cart,mobile_app,2024-01-26 08:14:32
1192.0,534,3.2,view,web,2024-05-22 18:44:36
1057.0,529,2.7,view,web,2024-04-05 12:29:49
1174.0,538,3.6,view,web,2024-06-25 16:09:22
1007.0,531,5.0,purchase,mobile_app,2024-01-27 09:26:58
1022.0,508,2.5,view,web,2024-02-06 11:19:21
1117.0,514,5.0,add_to_cart,mobile_app,2024-05-13 15:22:30
1025.0,529,4.2,add_to_cart,web,2024-06-27 14:20:04
1077.0,503,3.9,purchase,web,2024-01-30 00:54:21
1166.0,507,2.7,view,web,2024-06-22 05:59:47
1063.0,534,3.5,view,mobile_app,2024-02-14 17:10:21
1144.0,528,2.1,view,mobile_app,2024-04-28 07:51:25
1162.0,512,5.0,view,mobile_app,2024-02-17 20:42:27
1102.0,502,5.0,add_to_cart,web,2024-06-06 06:28:37
1110.0,525,5.0,add_to_cart,web,2024-01-02 22:13:13
1072.0,549,5.0,view,mobile_app,2024-06-29 02:36:06
1138.0,512,4.4,add_to_cart,mobile_app,2024-04-03 10:12:29
1030.0,517,4.1,view,mobile_app,2024-06-20 15:33:40
1081.0,539,4.2,view,mobile_app,2024-04-09 19:25:37
1030.0,523,4.9,view,web,2024-03-31 14:39:11
1173.0,546,4.8,view,web,2024-03-17 19:37:05
1173.0,509,3.7,view,web,2024-03-21 03:15:19
1030.0,512,5.0,add_to_cart,mobile_app,2024-04-05 22:09:32
1100.0,527,2.2,view,web,2024-06-01 04:36:24
1109.0,512,4.8,add_to_cart,mobile_app,2024-05-04 20:34:44
1166.0,512,4.0,purchase,mobile_app,2024-05-22 05:31:18
1036.0,512,4.5,add_to_cart,web,2024-03-21 14:39:03
1092.0,501,4.5,view,mobile_app,2024-05-04 04:12:52
1099.0,536,4.6,view,web,2024-05-09 20:31:26
1176.0,532,2.8,view,web,2024-04-16 22:53:28
1126.0,511,4.6,add_to_cart,mobile_app,2024-01-22 18:01:50
1195.0,515,3.7,view,mobile_app,2024-03-15 01:17:14
1138.0,519,4.5,view,mobile_app,2024-02-13 14:36:47
1198.0,550,4.1,purchase,web,2024-05-06 17:32:07
1147.0,508,3.7,purchase,web,2024-03-09 17:52:23
1139.0,549,3.4,view,web,2024-01-11 23:28:34
1056.0,528,1.7,view,mobile_app,2024-01-27 23:53:41
1193.0,516,5.0,view,web,2024-03-17 01:28:16
1090.0,506,3.4,view,web,2024-04-22 03:49:51
1061.0,514,3.7,view,mobile_app,2024-05-30 22:22:55
1182.0,540,2.8,view,web,2024-06-10 13:10:39
1036.0,514,3.0,view,mobile_app,2024-02-22 01:36:22
1137.0,518,3.1,view,web,2024-06-01 17:10:20
1181.0,519,5.0,add_to_cart,web,2024-03-15 18:17:54
1132.0,544,5.0,view,web,2024-01-25 04:48:50
1106.0,504,5.0,view,mobile_app,2024-03-11 20:08:44
1034.0,516,3.3,purchase,mobile_app,2024-02-07 22:20:53
1064.0,549,5.0,view,mobile_app,2024-06-22 12:31:09
1148.0,541,2.7,view,mobile_app,2024-03-09 20:26:24
1116.0,505,3.7,purchase,web,2024-06-11 02:25:32
1192.0,518,2.6,view,mobile_app,2024-06-26 11:29:31
1084.0,538,4.6,view,web,2024-01-01 23:05:46
1118.0,541,2.6,view,web,2024-06-19 22:22:54
1017.0,535,4.4,view,mobile_app,2024-04-11 06:27:52
1055.0,532,4.0,view,mobile_app,2024-03-09 10:53:18
1087.0,536,4.6,add_to_cart,mobile_app,2024-05-27 04:36:54
1125.0,522,4.5,view,mobile_app,2024-06-23 01:02:06
1161.0,530,4.4,purchase,web,2024-01-05 03:59:54
1041.0,529,3.3,add_to_cart,mobile_app,2024-04-26 00:27:12
1177.0,509,4.4,add_to_cart,mobile_app,2024-06-15 09:10:55
1071.0,506,1.0,view,mobile_app,2024-06-16 11:16:05
1096.0,543,5.0,add_to_cart,web,2024-06-15 05:03:25
1161.0,520,5.0,view,web,2024-06-28 07:27:41
1024.0,546,3.4,view,mobile_app,2024-01-25 00:13:30
1020.0,509,4.6,view,mobile_app,2024-05-31 07:33:43
1114.0,501,5.0,view,web,2024-01-03 22:21:52
1031.0,528,3.0,add_to_cart,mobile_app,2024-06-26 04:30:04
1059.0,525,4.3,add_to_cart,mobile_app,2024-01-23 23:51:06
1027.0,521,5.0,add_to_cart,mobile_app,2024-04-04 09:08:24
1199.0,549,4.9,view,mobile_app,2024-02-04 20:43:09
1018.0,534,4.3,view,web,2024-05-24 00:39:41
1043.0,529,2.9,view,web,2024-03-30 23:13:40
1192.0,510,2.6,add_to_cart,mobile_app,2024-04-15 19:43:28
1056.0,506,1.5,view,mobile_app,2024-01-26 04:48:07
1151.0,547,4.6,add_to_cart,mobile_app,2024-04-08 11:27:20
1036.0,516,3.2,view,web,2024-03-11 20:05:15
1142.0,539,2.9,add_to_cart,mobile_app,2024-06-02 23:38:18
1200.0,545,5.0,view,mobile_app,2024-01-07 21:56:19
1053.0,534,3.3,view,mobile_app,2024-06-04 16:12:47
1101.0,519,4.8,view,mobile_app,2024-06-14 01:50:57
1062.0,532,3.1,view,mobile_app,2024-04-08 03:15:31
1164.0,539,1.1,view,mobile_app,2024-01-19 16:56:00
1093.0,521,5.0,view,mobile_app,2024-02-03 12:55:53
1146.0,527,3.3,add_to_cart,mobile_app,2024-04-03 17:43:11
1196.0,531,4.2,view,mobile_app,2024-01-19 00:37:04
1004.0,517,4.5,view,mobile_app,2024-02-25 01:59:03
1102.0,533,3.6,view,web,2024-03-14 20:45:32
1197.0,527,2.2,add_to_cart,web,2024-04-18 22:25:05
1164.0,535,5.0,view,mobile_app,2024-05-17 19:09:17
1022.0,520,4.3,add_to_cart,web,2024-01-21 16:58:13
1040.0,535,5.0,view,mobile_app,2024-03-24 12:37:40
1196.0,542,4.1,view,web,2024-06-23 20:04:19
1179.0,528,2.3,add_to_cart,web,2024-03-02 01:15:05
1112.0,508,3.6,view,mobile_app,2024-04-26 19:38:03
1080.0,543,4.7,view,mobile_app,2024-06-17 23:11:07
1004.0,546,4.1,view,web,2024-02-05 22:00:10
1128.0,523,3.6,add_to_cart,mobile_app,2024-05-13 16:50:52
1185.0,517,5.0,purchase,mobile_app,2024-02-12 11:08:47
1200.0,518,3.9,purchase,mobile_app,2024-01-31 00:21:51
1110.0,518,2.4,add_to_cart,mobile_app,2024-05-14 02:16:45
1148.0,541,2.4,view,web,2024-01-20 15:29:32
1093.0,504,4.1,view,mobile_app,2024-05-07 18:10:23
1041.0,517,4.7,view,web,2024-01-27 18:43:46
1030.0,515,2.9,add_to_cart,web,2024-05-10 00:02:54
1004.0,516,4.4,add_to_cart,mobile_app,2024-01-12 15:23:24
1039.0,512,5.0,view,mobile_app,2024-01-10 17:51:58
1183.0,548,4.0,view,mobile_app,2024-06-16 13:14:20
1064.0,527,1.4,view,mobile_app,2024-03-22 08:52:04
1147.0,524,4.2,add_to_cart,web,2024-01-31 16:43:57
1014.0,512,4.0,add_to_cart,web,2024-02-27 16:02:25
1018.0,530,5.0,purchase,web,2024-03-13 09:20:05
1142.0,530,4.1,view,mobile_app,2024-01-03 11:12:18
1145.0,520,4.4,view,mobile_app,2024-06-08 07:29:23
1152.0,532,2.7,view,web,2024-02-20 23:57:34
1195.0,516,3.7,view,mobile_app,2024-02-08 00:59:26
1007.0,515,3.3,purchase,mobile_app,2024-05-18 11:40:53
1178.0,501,4.7,add_to_cart,web,2024-03-26 00:48:42
1097.0,548,5.0,view,mobile_app,2024-03-19 03:13:33
1061.0,527,3.2,view,web,2024-05-05 01:09:45
1072.0,506,3.5,view,web,2024-01-12 07:57:54
1134.0,527,3.1,view,web,2024-06-28 11:29:47
1022.0,538,3.8,view,web,2024-01-25 16:08:40
1101.0,505,99.0,view,web,2024-05-31 18:03:27
1170.0,509,4.1,add_to_cart,web,2024-03-01 09:16:54
1081.0,526,4.7,purchase,mobile_app,2024-06-28 23:20:20
1116.0,518,2.7,view,web,2024-02-29 02:12:08
1200.0,550,4.3,view,web,2024-05-29 03:09:06
1043.0,529,3.4,add_to_cart,mobile_app,2024-04-29 10:26:07
1138.0,523,2.7,view,mobile_app,2024-02-23 14:19:29
1068.0,508,3.4,purchase,web,2024-01-24 05:51:43
1078.0,546,4.1,view,web,2024-06-27 19:02:13
1084.0,510,2.4,add_to_cart,mobile_app,2024-01-24 22:15:22
1102.0,533,3.7,view,web,2024-01-13 21:19:16
1045.0,502,5.0,view,mobile_app,2024-04-13 14:35:47
1141.0,516,5.0,view,web,2024-01-25 14:06:51
1036.0,508,3.2,view,mobile_app,2024-01-04 01:53:49
1057.0,509,4.3,add_to_cart,web,2024-02-20 12:23:43
1162.0,542,4.0,view,mobile_app,2024-01-22 18:37:16
1020.0,502,5.0,view,web,2024-01-17 06:57:41
1114.0,509,5.0,view,web,2024-01-24 10:07:02
1119.0,504,4.1,add_to_cart,mobile_app,2024-02-13 18:27:52
1186.0,526,2.9,view,web,2024-05-07 00:24:43
1110.0,512,5.0,view,web,2024-03-31 06:58:11
1071.0,518,2.6,purchase,web,2024-04-24 04:02:39
1159.0,540,3.7,purchase,mobile_app,2024-03-03 20:18:31
1106.0,536,3.3,view,mobile_app,2024-05-02 01:05:17
1099.0,509,4.3,view,mobile_app,2024-04-17 06:41:56
1135.0,516,4.9,add_to_cart,web,2024-06-10 17:50:01
1098.0,546,3.9,view,mobile_app,2024-04-01 15:34:50
1125.0,523,4.6,add_to_cart,web,2024-05-24 16:20:24
1070.0,512,3.9,view,mobile_app,2024-01-07 10:38:14
1008.0,550,2.9,view,web,2024-03-12 01:51:30
1136.0,523,4.0,purchase,web,2024-05-29 07:10:06
1064.0,543,3.5,view,mobile_app,2024-03-02 08:34:52
1189.0,504,4.5,add_to_cart,web,2024-02-26 18:54:51
1100.0,523,3.7,view,mobile_app,2024-02-14 05:15:37
1082.0,548,4.8,view,web,2024-06-27 11:58:37
1008.0,546,4.5,purchase,web,2024-06-28 11:36:36
1037.0,537,4.5,add_to_cart,web,2024-02-18 15:34:19
1045.0,532,4.0,purchase,mobile_app,2024-01-10 02:03:14
1155.0,515,2.8,view,web,2024-01-06 16:30:00
1085.0,540,2.6,view,web,2024-02-21 04:21:45
1046.0,521,5.0,add_to_cart,web,2024-01-16 00:09:37
1181.0,510,2.7,view,web,2024-01-29 16:55:23
1019.0,524,2.8,view,web,2024-06-29 21:25:37
1026.0,522,4.0,purchase,mobile_app,2024-03-18 10:08:10
1188.0,528,3.1,view,mobile_app,2024-06-12 15:41:20
1045.0,546,5.0,view,web,2024-05-23 22:56:59
1158.0,523,4.1,purchase,mobile_app,2024-02-27 21:37:52
1045.0,525,4.7,add_to_cart,mobile_app,2024-03-19 23:44:18
1033.0,512,5.0,view,web,2024-01-01 22:36:25
1198.0,537,3.6,view,mobile_app,2024-01-09 05:38:20
1157.0,515,3.6,view,web,2024-06-12 18:06:59
1128.0,510,1.0,add_to_cart,mobile_app,2024-03-25 23:04:15
1089.0,521,5.0,view,mobile_app,2024-02-12 20:56:05
1182.0,543,5.0,view,mobile_app,2024-06-12 23:56:21
1115.0,501,5.0,view,web,2024-03-08 06:15:44
1018.0,523,3.6,view,mobile_app,2024-03-06 03:46:00
1013.0,525,4.8,view,web,2024-04-22 23:26:10
1106.0,532,2.3,purchase,web,2024-04-06 11:34:24
1026.0,531,5.0,view,web,2024-05-27 20:48:43
1058.0,511,5.0,add_to_cart,mobile_app,2024-04-25 02:51:54
1009.0,519,3.9,view,web,2024-01-06 10:16:06
1019.0,522,5.0,add_to_cart,web,2024-02-13 12:10:46
1020.0,536,3.8,view,mobile_app,2024-01-24 10:38:39
1124.0,546,3.4,view,mobile_app,2024-01-08 13:41:10
1156.0,528,3.7,view,mobile_app,2024-02-10 01:06:21
1053.0,513,3.6,add_to_cart,mobile_app,2024-04-14 22:35:46
1187.0,535,5.0,purchase,web,2024-03-08 21:18:19
1061.0,507,4.2,view,mobile_app,2024-01-13 12:36:35
1126.0,510,1.5,add_to_cart,web,2024-01-14 11:00:27
1023.0,519,5.0,view,mobile_app,2024-06-18 20:38:30
1052.0,507,5.0,add_to_cart,mobile_app,2024-01-07 06:10:40
1075.0,506,2.7,purchase,mobile_app,2024-05-01 03:19:50
1102.0,531,5.0,add_to_cart,mobile_app,2024-05-05 21:16:05
1165.0,535,5.0,view,web,2024-04-09 05:23:56
1098.0,524,3.1,view,mobile_app,2024-02-17 14:02:16
1113.0,530,4.9,add_to_cart,mobile_app,2024-03-08 07:53:17
1145.0,504,4.7,purchase,mobile_app,2024-02-08 22:42:06
1022.0,543,3.7,add_to_cart,mobile_app,2024-03-29 17:26:48
1151.0,515,3.0,view,web,2024-05-21 01:53:24
1134.0,527,1.4,add_to_cart,mobile_app,2024-05-17 21:55:59
1122.0,537,4.3,view,mobile_app,2024-03-01 15:19:05
1102.0,546,3.9,add_to_cart,mobile_app,2024-01-09 16:36:57
1133.0,537,4.1,view,mobile_app,2024-06-22 19:09:07
1194.0,529,1.7,view,mobile_app,2024-02-14 05:13:51
1050.0,509,4.8,view,web,2024-01-11 13:05:43
1112.0,513,4.8,add_to_cart,mobile_app,2024-06-09 04:53:38
1067.0,521,4.6,view,mobile_app,2024-01-18 02:24:35
1102.0,536,5.0,purchase,web,2024-03-24 08:33:29
1004.0,545,5.0,add_to_cart,web,2024-06-08 18:33:50
1108.0,508,2.0,view,web,2024-04-16 04:09:36
1151.0,538,4.0,add_to_cart,web,2024-01-26 03:36:49
1026.0,519,4.3,view,mobile_app,2024-05-17 11:56:26
1068.0,525,5.0,view,web,2024-06-16 15:36:38
1122.0,503,2.7,view,web,2024-02-14 08:25:09
1159.0,539,4.5,purchase,mobile_app,2024-06-23 22:25:02
1102.0,522,5.0,view,web,2024-06-25 07:03:47
1122.0,518,4.1,add_to_cart,web,2024-04-05 00:21:52
1078.0,520,3.8,view,mobile_app,2024-03-12 15:54:44
1176.0,507,2.9,view,mobile_app,2024-02-28 04:19:47
1114.0,550,2.9,add_to_cart,mobile_app,2024-03-23 08:46:26
1155.0,542,3.9,view,web,2024-01-23 06:28:13
1105.0,548,3.7,view,mobile_app,2024-05-04 16:55:23
1015.0,533,3.5,view,web,2024-02-10 02:19:45
1130.0,526,4.8,add_to_cart,web,2024-02-04 16:56:36
1008.0,512,5.0,view,mobile_app,2024-02-19 06:53:03
1064.0,503,3.2,view,mobile_app,2024-04-26 01:58:23
1181.0,513,4.0,add_to_cart,web,2024-03-11 11:52:29
1130.0,526,5.0,add_to_cart,mobile_app,2024-06-11 03:43:01
1062.0,524,2.6,view,web,2024-05-05 19:28:11
1122.0,538,4.5,purchase,web,2024-05-21 11:22:10
1067.0,548,5.0,view,mobile_app,2024-06-25 02:18:01
1099.0,504,4.5,view,mobile_app,2024-02-11 18:49:13
1057.0,542,4.9,add_to_cart,mobile_app,2024-02-27 21:13:17
1167.0,527,2.4,view,web,2024-05-11 00:55:49
1197.0,544,5.0,view,mobile_app,2024-01-03 15:58:08
1166.0,512,5.0,view,mobile_app,2024-06-02 00:14:16
1156.0,520,4.3,purchase,web,2024-06-13 08:27:57
1097.0,523,4.0,view,mobile_app,2024-04-27 08:13:29
1078.0,544,4.9,purchase,web,2024-05-13 19:25:37
1027.0,501,4.5,add_to_cart,web,2024-05-10 21:53:53
1096.0,536,3.3,view,mobile_app,2024-06-14 19:38:18
1077.0,544,4.0,add_to_cart,web,2024-01-28 15:04:21
1071.0,541,3.2,view,mobile_app,2024-03-24 08:16:41
1183.0,542,4.0,view,web,2024-03-17 06:09:33
1196.0,516,4.0,view,mobile_app,2024-01-15 19:25:42
1082.0,544,5.0,add_to_cart,web,2024-02-05 23:01:41
1128.0,519,5.0,purchase,mobile_app,2024-03-07 13:25:24
1189.0,503,4.0,purchase,mobile_app,2024-05-29 22:36:52
1049.0,522,4.7,view,mobile_app,2024-02-26 21:34:40
1122.0,543,5.0,view,web,2024-04-01 16:19:54
1044.0,543,5.0,view,mobile_app,2024-05-22 05:18:06
1121.0,509,4.8,view,web,2024-03-07 23:51:35
1196.0,512,5.0,purchase,mobile_app,2024-06-23 10:41:05
1057.0,523,3.8,add_to_cart,web,2024-02-27 23:55:19
1108.0,522,5.0,add_to_cart,web,2024-04-05 08:37:18
1119.0,508,5.0,purchase,web,2024-04-30 01:55:40
1150.0,538,3.1,add_to_cart,web,2024-06-07 02:30:56
1050.0,533,3.7,view,mobile_app,2024-01-31 21:24:33
1077.0,527,2.6,view,mobile_app,2024-01-14 04:08:12
1088.0,527,2.2,add_to_cart,web,2024-05-25 14:09:20
1184.0,512,5.0,view,web,2024-01-21 15:21:40
1046.0,521,5.0,add_to_cart,mobile_app,2024-06-11 01:00:28
1071.0,514,4.1,view,web,2024-02-13 18:48:10
1126.0,549,3.8,view,mobile_app,2024-01-23 04:39:27
1163.0,528,1.9,view,web,2024-04-13 13:30:24
1002.0,503,4.0,view,mobile_app,2024-05-16 06:46:23
1004.0,521,5.0,purchase,web,2024-05-15 06:01:43
1002.0,541,2.7,purchase,mobile_app,2024-03-04 07:44:56
1089.0,520,2.8,view,web,2024-02-03 03:24:32
1151.0,520,4.7,view,mobile_app,2024-02-12 02:52:02
1077.0,519,5.0,add_to_cart,mobile_app,2024-04-26 23:33:38
1135.0,522,4.7,view,mobile_app,2024-04-21 21:08:21
1126.0,523,4.5,view,mobile_app,2024-02-18 05:58:58
1104.0,502,5.0,view,web,2024-02-28 07:46:08
1055.0,547,3.7,view,web,2024-01-06 18:32:10
1032.0,524,4.3,view,web,2024-06-15 01:24:56
1164.0,517,4.9,view,web,2024-05-16 19:03:38
1013.0,543,4.0,view,web,2024-01-28 20:53:01
1013.0,545,4.0,view,mobile_app,2024-01-30 13:28:24
1032.0,536,3.5,view,mobile_app,2024-03-05 15:44:09
1053.0,545,4.5,add_to_cart,mobile_app,2024-06-24 20:00:19
1108.0,543,3.3,view,mobile_app,2024-01-26 21:33:17
1160.0,539,2.0,add_to_cart,web,2024-06-28 04:26:53
1027.0,533,1.9,purchase,mobile_app,2024-06-07 03:18:07
1028.0,532,2.9,view,web,2024-02-20 19:12:49
1068.0,534,2.7,view,web,2024-02-21 11:45:26
1076.0,511,5.0,add_to_cart,web,2024-01-11 17:31:58
1054.0,545,5.0,view,mobile_app,2024-05-03 10:15:00
1004.0,543,4.3,view,web,2024-01-23 03:53:36
1172.0,532,5.0,add_to_cart,mobile_app,2024-02-08 02:49:32
1020.0,547,3.5,view,web,2024-01-26 08:41:14
1117.0,519,5.0,add_to_cart,mobile_app,2024-03-08 14:03:06
1045.0,503,99.0,add_to_cart,mobile_app,2024-03-15 11:51:43
1081.0,528,3.4,view,web,2024-01-30 03:54:48
1012.0,501,4.4,purchase,mobile_app,2024-02-05 21:41:10
1085.0,523,3.4,view,mobile_app,2024-04-22 19:17:56
1188.0,506,2.9,purchase,web,2024-04-05 10:11:07
1103.0,526,5.0,purchase,web,2024-04-26 08:53:24
1177.0,531,3.2,add_to_cart,web,2024-04-17 20:56:51
1043.0,508,4.3,view,mobile_app,2024-02-03 22:46:03
1041.0,507,3.3,view,web,2024-04-16 18:30:51
1146.0,544,4.5,view,web,2024-04-22 05:39:24
1200.0,523,3.1,view,mobile_app,2024-06-05 00:55:43
1187.0,509,4.7,add_to_cart,web,2024-05-03 15:07:56
1106.0,529,4.5,view,mobile_app,2024-01-12 02:16:41
1081.0,501,4.7,add_to_cart,mobile_app,2024-06-29 21:33:49
1191.0,537,4.6,view,web,2024-05-24 07:42:55
1087.0,534,3.8,add_to_cart,mobile_app,2024-05-13 22:44:39
1025.0,528,3.7,add_to_cart,mobile_app,2024-06-18 23:15:30
1089.0,543,4.9,add_to_cart,mobile_app,2024-06-22 20:24:09
1143.0,540,2.5,view,web,2024-01-14 00:41:59
1041.0,533,4.2,purchase,mobile_app,2024-04-30 15:55:10
1020.0,549,5.0,view,mobile_app,2024-05-05 10:15:21
1072.0,504,4.2,add_to_cart,web,2024-05-09 07:35:41
1097.0,526,5.0,view,mobile_app,2024-03-01 02:29:28
1147.0,529,2.8,view,web,2024-01-23 15:28:20
1031.0,532,2.4,view,web,2024-06-16 00:06:25
1106.0,503,3.7,view,web,2024-05-22 17:00:52
1024.0,539,4.3,add_to_cart,web,2024-06-07 20:19:56
1131.0,536,5.0,add_to_cart,web,2024-02-22 20:42:29
1088.0,524,4.4,add_to_cart,web,2024-01-14 07:54:29
1085.0,536,4.7,view,web,2024-06-07 19:30:45
1169.0,524,4.0,view,mobile_app,2024-04-25 03:06:48
1169.0,515,3.6,view,mobile_app,2024-01-01 10:22:53
1163.0,519,3.7,add_to_cart,mobile_app,2024-05-20 16:23:44
1028.0,503,3.1,view,mobile_app,2024-02-12 15:08:52
1184.0,548,5.0,view,web,2024-04-14 03:16:39
1051.0,513,4.5,view,mobile_app,2024-01-31 12:13:29
1049.0,546,2.6,view,mobile_app,2024-03-27 03:48:26
1012.0,541,2.4,purchase,mobile_app,2024-06-21 18:07:49
1116.0,530,5.0,add_to_cart,mobile_app,2024-06-17 18:32:08
1128.0,501,5.0,view,web,2024-05-15 23:03:35
1111.0,538,2.4,purchase,web,2024-05-03 16:49:58
1046.0,545,5.0,purchase,mobile_app,2024-05-28 05:46:52
